Trial (NCT),Condition,Arm,Interventions,OS median,OS 95% CI low,OS 95% CI high,OS N,PFS median,PFS 95% CI low,PFS 95% CI high,PFS N,ORR %,CT.gov last updated,Trial start date,Trial completion date
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Control,"Phlebotomy, Citrated whole blood collection bag",,,,,,,,,,2021-03-18,2016-04,2018-03
NCT02548910,Liver Neoplasms; Hepatectomy; Liver Neoplasms,Phlebotomy,"Phlebotomy, Citrated whole blood collection bag",,,,,,,,,,2021-03-18,2016-04,2018-03
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group I (Simvastatin),"Biospecimen Collection, Computed Tomography, Magnetic Resonance Imaging, Placebo Administration, Questionnaire Administration, Simvastatin",,,,,,,,,,2026-03-25,2017-06-21,2026-12-23
NCT02968810,"Cirrhosis; Hepatocellular Carcinoma; Fibrosis; Carcinoma, Hepatocellular",Group II (Placebo),"Biospecimen Collection, Computed Tomography, Magnetic Resonance Imaging, Placebo Administration, Questionnaire Administration, Simvastatin",,,,,,,,,,2026-03-25,2017-06-21,2026-12-23
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab + BSC,"pembrolizumab, placebo, best supportive care (BSC)",14.6,12.6,18.0,300.0,,,,,12.7,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab First Course,"pembrolizumab, placebo, best supportive care (BSC)",,,,,,,,,,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Pembrolizumab Second Course,"pembrolizumab, placebo, best supportive care (BSC)",,,,,,,,,,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Placebo + BSC,"pembrolizumab, placebo, best supportive care (BSC)",13.0,10.5,15.1,153.0,,,,,1.3,2025-09-30,2017-04-27,2024-10-15
NCT03062358,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Parkinson Disease 4, Autosomal Dominant Lewy Body",Placebo First Course,"pembrolizumab, placebo, best supportive care (BSC)",,,,,,,,,,2025-09-30,2017-04-27,2024-10-15
NCT04332419,Hepatic Malignancies,PET/CT & PET/MR,"PET/CT, PET/MR, SIRT with Y-90",,,,,,,,,,2022-06-22,2020-03-03,2020-09-21
NCT00055692,"Adult Primary Hepatocellular Carcinoma; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Treatment (Bevacizumab),bevacizumab,,,,,65.0,51.0,79.0,46.0,,2016-02-29,2003-02,2009-12
NCT04526665,"Primary Biliary Cirrhosis; Liver Cirrhosis, Biliary",Elafibranor 80 mg,"Elafibranor 80mg, Placebo",,,,,,,,,,2026-03-02,2020-09-24,2028-12-01
NCT04526665,"Primary Biliary Cirrhosis; Liver Cirrhosis, Biliary",Placebo,"Elafibranor 80mg, Placebo",,,,,,,,,,2026-03-02,2020-09-24,2028-12-01
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",1.5 mg/kg,AZD9150,,,,,,,,,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2 mg/kg,AZD9150,,,,,,,,,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",2.5 mg/kg,AZD9150,,,,,,,,,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",3 mg/kg,AZD9150,,,,,,,,,,2017-03-06,2013-05,2015-02
NCT01839604,"Advanced Adult Hepatocellular Carcinoma; Hepatocellular Carcinoma Metastatic; Carcinoma, Hepatocellular",AZD9150 1mg/kg,AZD9150,,,,,,,,,,2017-03-06,2013-05,2015-02
NCT01988493,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Phase 1b: Tepotinib 1000 mg,"Tepotinib 300 mg, Tepotinib 500 mg, Tepotinib 1000 mg, Tepotinib, Sorafenib",,,,,,,,,,2022-08-24,2014-01-06,2020-12-03
NCT01988493,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Phase 1b: Tepotinib 300 mg,"Tepotinib 300 mg, Tepotinib 500 mg, Tepotinib 1000 mg, Tepotinib, Sorafenib",,,,,,,,,,2022-08-24,2014-01-06,2020-12-03
NCT01988493,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Phase 1b: Tepotinib 500 mg,"Tepotinib 300 mg, Tepotinib 500 mg, Tepotinib 1000 mg, Tepotinib, Sorafenib",,,,,,,,,,2022-08-24,2014-01-06,2020-12-03
NCT01988493,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Phase 2 Sorafenib,"Tepotinib 300 mg, Tepotinib 500 mg, Tepotinib 1000 mg, Tepotinib, Sorafenib",8.6,6.4,9.8,37.0,2.8,1.5,2.8,37.0,0.0,2022-08-24,2014-01-06,2020-12-03
NCT01988493,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Phase 2: Tepotinib,"Tepotinib 300 mg, Tepotinib 500 mg, Tepotinib 1000 mg, Tepotinib, Sorafenib",9.3,5.9,17.9,38.0,3.2,2.7,5.6,38.0,10.5,2022-08-24,2014-01-06,2020-12-03
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase II: Fisogatinb (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",,,,,4.1,1.4,6.2,15.0,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase II: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",,7.1,,15.0,,,,,3.0,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinb (BLU-554) 400mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",,,,,2.3,2.1,,4.0,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinb (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",,,,,2.1,0.6,4.1,7.0,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 400mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",16.2,8.6,,4.0,,,,,,2023-02-06,2019-12-16,2021-10-20
NCT04194801,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Phase Ib: Fisogatinib (BLU-554) 600mg in Combination With Sugemalimab (CS1001) 1200mg,"Phase Ib: Fisogatinib (BLU-554) 400mg in combination with Sugemalimab (CS1001) 1200mg, Phase Ib: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg, Phase II: Fisogatinib (BLU-554) 600mg in combination with Sugemalimab (CS1001) 1200mg",,0.6,,7.0,,,,,,2023-02-06,2019-12-16,2021-10-20
NCT02966223,HCC; Liver Cancer; Liver Neoplasms,MRI and HIDA Scan,MRI and HIDA scan,,,,,,,,,,2020-09-25,2017-08-17,2020-04-24
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Hepatocellular Carcinoma,"cisplatin, doxorubicin, mitomycin, embolization",12.0,3.9,27.6,17.0,,,,,,2023-07-05,1999-12-15,2012-08
NCT00003907,"Liver Cancer; Metastatic Cancer; Liver Neoplasms; Neoplasm Metastasis; Carcinoma, Hepatocellular",Neuroendocrine Hepatic Metastases,"cisplatin, doxorubicin, mitomycin, embolization",21.2,9.7,38.1,29.0,,,,,,2023-07-05,1999-12-15,2012-08
NCT03041129,Polycystic Ovarian Syndrome; Obesity; Hepatic Steatosis; Polycystic Ovary Syndrome; Obesity; Fatty Liver,Untreated PCOS,"oral glucose tolerance test, MRI of liver",,,,,,,,,,2024-04-17,2017-04-14,2018-09-29
NCT02315989,"Malignant Glioma; Hepatocellular Carcinoma; Head and Neck Malignant Tumor; Prostate Cancer; Glioma; Carcinoma, Hepatocellular; Prostatic Neoplasms",Safety,proton therapy,,,,,,,,,,2017-01-13,2014-08,2015-02
NCT01180959,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Erlotinib + Bevacizumab,"Bevacizumab, Erlotinib",9.9,8.3,15.5,44.0,,,,,,2022-11-07,2011-04-14,2021-05-19
NCT03402607,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Hypofractionated Image-Guided Radiation Therapy (HIGRT),"Percutaneous Local Ablation, Hypofractionated Image Guided Radiation Therapy",,,,,,,,,,2022-07-08,2018-08-08,2020-03-25
NCT03402607,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Percutaneous Local Ablation (PLA),"Percutaneous Local Ablation, Hypofractionated Image Guided Radiation Therapy",,,,,,,,,,2022-07-08,2018-08-08,2020-03-25
NCT03248375,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Radiation Segmentectomy,Radiation Segmentectomy,,,,,,,,,,2023-02-13,2016-08-03,2021-03-31
NCT02013830,Liver Cancer; Liver Neoplasms,Bevacizumab/Capecitabine,"bevacizumab [Avastin], capecitabine [Xeloda]",77.8,,,44.0,,,,,9.1,2014-06-06,2005-05,2008-03
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Amcasertib +Sorafenib Phase IB- Dose Level 1,"BBI608, BBI503, Sorafenib",,,,,,,,,,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Amcasertib+ Sorafenib Phase IB- Dose Level 2,"BBI608, BBI503, Sorafenib",,,,,,,,,,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Experimental Amcasertib+Sorafenib Phase II,"BBI608, BBI503, Sorafenib",,,,,,,,,0.0,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Experimental Napabucasin +Sorafenib Phase II,"BBI608, BBI503, Sorafenib",,,,,,,,,3.6,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Napabucasin+Sorafenib Phase IB - Dose Level 2,"BBI608, BBI503, Sorafenib",,,,,,,,,,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Napabucasin+Sorafenib Phase IB- Dose Level 1,"BBI608, BBI503, Sorafenib",,,,,,,,,,2023-11-15,2014-12,2019-10
NCT02279719,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Sorafenib Phase II,"BBI608, BBI503, Sorafenib",,,,,,,,,9.7,2023-11-15,2014-12,2019-10
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm A：SHR-1210+Apatinib,"SHR-1210, Apatinib, FOLFOX4, GEMOX",13.3,8.9,18.6,28.0,3.7,2.0,5.7,28.0,10.7,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Cholangiocarcinoma（SHR-1210 + FOLFOX4 Q2W or SHR-1210 + GEMOX Q2W),"SHR-1210, Apatinib, FOLFOX4, GEMOX",,,,,,,,,16.3,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Cholangiocarcinoma（SHR-1210 + FOLFOX4 Q2W or SHR-1210+ GEMOX Q2W),"SHR-1210, Apatinib, FOLFOX4, GEMOX",,,,,5.3,3.7,5.7,92.0,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Cholangiocarcinoma（SHR-1210+ FOLFOX4 Q2W or SHR-1210 + GEMOX Q2W),"SHR-1210, Apatinib, FOLFOX4, GEMOX",10.7,7.7,15.4,92.0,,,,,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Hepatocellular Carcinoma(SHR-1210 + FOLFOX4 Q2W),"SHR-1210, Apatinib, FOLFOX4, GEMOX",11.7,8.2,19.0,34.0,5.7,3.8,9.2,34.0,,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Hepatocellular Carcinoma(SHR-1210+ FOLFOX4 Q2W),"SHR-1210, Apatinib, FOLFOX4, GEMOX",,,,,,,,,29.4,2026-01-29,2017-04-24,2021-03-31
NCT03092895,Advanced Primary Liver Cancer; Advanced Biliary Tract Carcinoma,Arm B：Others,"SHR-1210, Apatinib, FOLFOX4, GEMOX",17.6,4.8,,3.0,2.0,1.8,,3.0,33.3,2026-01-29,2017-04-24,2021-03-31
NCT03163992,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab,Pembrolizumab,2.8,2.6,4.7,60.0,2.8,2.6,4.7,60.0,6.0,2022-08-08,2017-12-26,2021-05-17
NCT00604721,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",AZD6244 Treatment,"selumetinib, pharmacological study",4.2,1.9,6.0,17.0,,,,,,2014-05-28,2007-11,2012-06
NCT00604721,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Carcinoma, Hepatocellular",Safety Cohort: AZD6244 Treatment,"selumetinib, pharmacological study",,,,,,,,,0.0,2014-05-28,2007-11,2012-06
NCT03124108,"Primary Biliary Cholangitis (PBC); Liver Cirrhosis, Biliary",Elafibranor 120mg,"Elafibranor 80 mg, Elafibranor 120 mg, Placebo",,,,,,,,,,2019-09-24,2017-04-05,2018-10-31
NCT03124108,"Primary Biliary Cholangitis (PBC); Liver Cirrhosis, Biliary",Elafibranor 80mg,"Elafibranor 80 mg, Elafibranor 120 mg, Placebo",,,,,,,,,,2019-09-24,2017-04-05,2018-10-31
NCT03124108,"Primary Biliary Cholangitis (PBC); Liver Cirrhosis, Biliary",Placebo,"Elafibranor 80 mg, Elafibranor 120 mg, Placebo",,,,,,,,,,2019-09-24,2017-04-05,2018-10-31
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Massage,"management of therapy complications, massage therapy, pain therapy, psychosocial assessment and care, quality-of-life assessment",,,,,,,,,,2017-08-07,2004-12-01,2013-01-01
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",No-touch Control,"management of therapy complications, massage therapy, pain therapy, psychosocial assessment and care, quality-of-life assessment",,,,,,,,,,2017-08-07,2004-12-01,2013-01-01
NCT00253708,"Cancer; Neoplasms; Depression; Nausea; Vomiting; Pain; Carcinoma, Non-Small-Cell Lung; Stomach Neoplasms; Esophageal Neoplasms; Colonic Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Prostatic Neoplasms; Breast Neoplasms; Carcinoma, Ovarian Epithelial; Melanoma; Small Cell Lung Carcinoma; Carcinoma, Hepatocellular",Usual Care,"management of therapy complications, massage therapy, pain therapy, psychosocial assessment and care, quality-of-life assessment",,,,,,,,,,2017-08-07,2004-12-01,2013-01-01
NCT00132041,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",All Patients,radiofrequency ablation,,,,,,,,,,2020-09-10,2005-12,2010-11
NCT00875615,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Cisplatin or Carboplatin + Sorafenib,"Carboplatin, Cisplatin, Sorafenib",,,,,,,,,,2017-02-07,2008-12,2012-06
NCT03753789,"Cancer of the Liver; Liver Cancer; Neoplasms, Liver; Liver Neoplasms",Microwave Ablation With Ablation Confirmation Software,Microwave Ablation,,,,,,,,,,2024-01-05,2019-11-05,2022-10-12
NCT00614913,"Liver Cancer; Hepatocellular Carcinoma; Liver Neoplasms; Carcinoma, Hepatocellular",Proton Beam Therapy,Proton radiation therapy,,,,,,,,,,2012-08-20,1998-05,2009-02
NCT05848947,"Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasm; Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",99mTc-MAA Injection,99mTc-Macro Albumin Aggregate,,,,,,,,,,2025-01-29,2023-04-25,2023-07-05
NCT00550862,"Liver Cirrhosis, Biliary; Liver Cirrhosis, Biliary",OCA 25 mg,"INT-747, Ursodeoxycholic Acid (URSO), Placebo",,,,,,,,,,2024-02-06,2007-10,2010-12
NCT00550862,"Liver Cirrhosis, Biliary; Liver Cirrhosis, Biliary",OCA 50 mg,"INT-747, Ursodeoxycholic Acid (URSO), Placebo",,,,,,,,,,2024-02-06,2007-10,2010-12
NCT00550862,"Liver Cirrhosis, Biliary; Liver Cirrhosis, Biliary",Obeticholic Acid (OCA) 10 Milligrams (mg),"INT-747, Ursodeoxycholic Acid (URSO), Placebo",,,,,,,,,,2024-02-06,2007-10,2010-12
NCT00550862,"Liver Cirrhosis, Biliary; Liver Cirrhosis, Biliary",Placebo,"INT-747, Ursodeoxycholic Acid (URSO), Placebo",,,,,,,,,,2024-02-06,2007-10,2010-12
NCT03175679,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",iNKT Cell Loading Dose:1x10^10/m2,"iNKT cells, IL-2, Tegafur",,,,,0.0,,,1.0,,2024-09-19,2017-04-01,2019-03-30
NCT03175679,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",iNKT Cell Loading Dose:1x10^10/m2.,"iNKT cells, IL-2, Tegafur",0.0,,,1.0,,,,,,2024-09-19,2017-04-01,2019-03-30
NCT03175679,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",iNKT Cell Loading Dose:3x10^7/m2,"iNKT cells, IL-2, Tegafur",1.0,,,3.0,1.0,,,3.0,,2024-09-19,2017-04-01,2019-03-30
NCT03175679,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",iNKT Cell Loading Dose:6x10^7/m2,"iNKT cells, IL-2, Tegafur",0.0,,,3.0,1.0,,,3.0,,2024-09-19,2017-04-01,2019-03-30
NCT03175679,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",iNKT Cell Loading Dose:9x10^7/m2,"iNKT cells, IL-2, Tegafur",2.0,,,3.0,2.0,,,3.0,,2024-09-19,2017-04-01,2019-03-30
NCT01334710,Liver Cancer; Liver Neoplasms,Sorafenib and OSI-906,Sorafenib and OSI-906,,,,,,,,,,2017-11-21,2011-03,2011-12
NCT00699816,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Control Group,Immuncell-LC,,,,112.0,,,,,,2023-07-11,2008-07,2012-11
NCT00699816,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Immunotherapy Group,Immuncell-LC,,,,114.0,,,,,,2023-07-11,2008-07,2012-11
NCT00746590,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Prolarix Group,Prolarix (tretazicar co-administered with caricotamide),,,,,,,,,,2022-07-21,2008-09,2009-08
NCT00746590,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms; Neoplasms",Prolarix Treatment Group,Prolarix (tretazicar co-administered with caricotamide),,,,,,,,,,2022-07-21,2008-09,2009-08
NCT00085410,"Adenocarcinoma of the Extrahepatic Bile Duct; Adenocarcinoma of the Gallbladder; Advanced Adult Primary Liver Cancer; Gastrointestinal Cancer; Localized Unresectable Adult Primary Liver Cancer; Recurrent Adult Primary Liver Cancer; Recurrent Extrahepatic Bile Duct Cancer; Recurrent Gallbladder Cancer; Unresectable Extrahepatic Bile Duct Cancer; Unresectable Gallbladder Cancer; Gastrointestinal Neoplasms; Carcinoma, Hepatocellular; Bile Duct Neoplasms; Gallbladder Neoplasms",Arm I,bortezomib,9.0,4.6,18.5,19.0,,,,,10.0,2017-07-02,2004-01,2010-04
NCT00247676,Liver Neoplasms; Unresectable Hepatocellular Carcinoma; Liver Neoplasms,50 Milligram (mg) Sunitinib,Sunitinib (SU011248),16.1,8.0,28.0,37.0,16.1,8.0,28.0,37.0,0.0,2010-02-18,2006-02,2009-02
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Mild Dysfunction-Belinostat 1000 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Mild Dysfunction-Belinostat 750 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Moderate Dysfunction-Belinostat 500 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Moderate Dysfunction-Belinostat 750 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Normal Function-Belinostat 1000 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Severe Dysfunction-Belinostat 250 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT01273155,Neoplasms; Lymphomas; Neoplasms; Lymphoma; Liver Diseases,Severe Dysfunction-Belinostat 350 mg/m(2),Belinostat,,,,,,,,,,2019-03-26,2011-01-10,2017-10-25
NCT00587067,Hepatic Cancer; Liver Neoplasms; Neoplasms,Floxuridine + Dexamethasone,FLOXURIDINE,,,,,,,,,,2023-04-04,2003-06,2016-05-19
NCT02224456,"Hepatitis B, Chronic; Hepatitis B, Chronic; Carcinoma, Hepatocellular; Fibrosis",Tenofovir Disoproxil Fumarate 300 mg,Tenofovir disoproxil fumarate,,,,,,,,,,2022-02-14,2015-03-25,2020-12-04
NCT03316872,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pembrolizumab and Stereotactic Body Radiotherapy (SBRT),"Pembrolizumab, Stereotactic Body Radiotherapy (SBRT)",1.05,0.475,2.15,17.0,0.45,0.233,0.825,17.0,41.0,2025-07-25,2018-02-15,2024-02-15
NCT00661622,Uveal Melanoma; Liver Metastases; Uveal Melanoma,Immunoembolization,"GM-CSF, Embolization",21.5,18.5,24.8,26.0,,,,,21.2,2025-05-16,2004-10,2012-06
